,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,AgeC,FamilySize,Alone,NameLength,FareC,NoCabin,Position,Pair
442,0,3,0,-0.34025994015939515,1,0,-0.4918744606632361,0,0,1.0,1,0,-0.21185031815173497,0.0,True,0,2
443,1,2,1,-0.12104738124493139,0,0,-0.3866707201133388,0,4,1.0,0,1,-0.21185031815173497,1.0,True,0,2
444,1,3,0,-0.46676039094221694,0,0,-0.48507900373776425,0,0,1.0,0,1,0.6505534898354534,1.0,True,0,2
445,1,1,0,-1.8747478525606416,0,2,0.9997696105865636,0,3,0.0,2,0,-0.21185031815173497,3.0,False,1,0
446,1,2,1,-1.2171101758172502,0,1,-0.255795253400548,0,1,0.0,1,0,0.6505534898354534,2.0,True,0,2
447,1,1,0,0.3173777365839961,0,0,-0.11384570873513637,0,0,1.0,0,1,0.0037506338450621194,2.0,True,0,2
448,1,3,1,-1.8016769995891537,2,1,-0.26066180729354516,1,1,0.0,3,0,0.32715206184025775,2.0,True,0,2
449,1,1,0,1.6326530900707787,0,0,-0.03431369434813272,0,4,2.0,0,1,0.32715206184025775,2.0,False,3,0
450,0,2,0,0.46351944252697197,1,2,-0.08968408411123653,0,0,2.0,3,0,-0.6430522221453292,2.0,True,0,2
451,0,3,0,0.0651664384603467,1,0,-0.2463983948905696,0,0,1.0,1,0,0.4349525378386563,2.0,True,0,2
452,0,1,0,0.025094324698044453,0,0,-0.08968408411123653,1,0,1.0,0,1,0.4349525378386563,2.0,False,3,1
453,1,1,0,1.413440531156315,1,0,1.145663540471827,1,0,2.0,1,0,-0.3196507941501335,3.0,False,3,0
454,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
455,1,3,0,-0.04797652827344347,0,0,-0.4894421904510968,1,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
456,0,1,0,2.5825741787001215,0,0,-0.11384570873513637,0,0,3.0,0,1,-0.21185031815173497,2.0,False,5,0
457,1,1,1,0.5847601517650544,1,0,0.395813560675251,0,2,2.0,1,0,0.6505534898354534,3.0,False,4,1
458,1,2,1,1.4865113841278028,0,0,-0.43700743807979686,0,1,2.0,0,1,-0.8586531741421263,1.0,True,0,2
459,0,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,-0.6430522221453292,0.0,True,0,2
460,1,1,0,1.3403696781848269,0,0,-0.11384570873513637,0,0,2.0,0,1,-0.8586531741421263,2.0,False,5,0
461,0,3,0,0.3173777365839961,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
462,0,1,0,1.267298825213339,0,0,0.12676380314453292,0,0,2.0,0,1,-1.0742541261389231,3.0,False,5,1
463,0,2,0,1.3403696781848269,0,0,-0.3866707201133388,0,0,2.0,0,1,0.11155110984346066,1.0,True,0,2
464,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.9664536501405248,1.0,True,0,2
465,0,3,0,0.6096611484699479,0,0,-0.5064721088735089,0,0,2.0,0,1,0.4349525378386563,0.0,True,0,2
466,0,2,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,-0.6430522221453292,0.0,True,0,2
467,0,1,0,1.9249365019567304,0,0,-0.11384570873513637,0,0,3.0,0,1,-0.10404984215333643,2.0,True,0,2
468,0,3,0,-0.3570153296663973,0,0,-0.4928811950225652,2,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
469,1,3,1,-2.1122281247179773,2,1,-0.26066180729354516,1,1,0.0,3,0,0.2193515858418592,2.0,True,0,2
470,0,3,0,0.06545881977822089,0,0,-0.5024451714361923,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
471,0,3,0,0.6096611484699479,0,0,-0.47400492578514347,0,0,2.0,0,1,-1.2898550781357203,1.0,True,0,2
472,1,2,1,0.24430688361250824,1,2,-0.08968408411123653,0,2,1.0,3,0,1.2973563458258446,2.0,True,0,2
473,1,2,1,-0.486401646102371,0,0,-0.3707300882677209,1,2,1.0,0,1,1.8363587258178373,1.0,False,4,0
474,0,3,1,-0.5594724990738589,0,0,-0.45034666834090825,0,1,1.0,0,1,0.0037506338450621194,1.0,True,0,2
475,0,1,0,1.1935643033201018,0,0,0.39858208016340624,0,0,2.0,0,1,0.0037506338450621194,3.0,False,1,0
476,0,2,0,0.3173777365839961,1,0,-0.22559322262067316,0,0,1.0,1,0,-0.427451270148532,2.0,True,0,2
477,0,3,0,-0.04797652827344347,1,0,-0.5065566745596926,0,0,1.0,1,0,-0.21185031815173497,0.0,True,0,2
478,0,3,0,-0.5594724990738589,0,0,-0.4969926981460655,0,0,1.0,0,1,-0.21185031815173497,0.0,True,0,2
479,1,3,1,-2.020889558503617,0,1,-0.4010166847337793,0,1,0.0,1,0,-0.3196507941501335,1.0,True,0,2
480,0,3,0,-1.5093935877032019,5,2,0.2958951755118318,0,3,0.0,7,0,0.32715206184025775,3.0,True,0,2
481,0,2,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,0.5427530138370548,0.0,True,0,2
482,0,3,0,1.4865113841278028,0,0,-0.4863374216869257,0,0,2.0,0,1,-0.3196507941501335,1.0,True,0,2
483,1,3,1,2.436432472757146,0,0,-0.455380340137554,0,2,3.0,0,1,-0.5352517461469306,1.0,True,0,2
484,1,1,0,-0.34025994015939515,1,0,1.1854295476653287,1,0,1.0,1,0,-0.427451270148532,3.0,False,2,1
485,0,3,1,-1.66760819335743,3,1,-0.13565761536436197,0,1,0.0,4,0,-0.5352517461469306,2.0,True,0,2
486,1,1,1,0.39044858955548406,1,0,1.163700193253568,0,2,2.0,1,0,2.159760153813033,3.0,False,3,1
487,0,1,0,2.0710782078997063,0,0,-0.0504214440973993,1,0,3.0,0,1,-0.427451270148532,2.0,False,2,1
488,0,3,0,0.025094324698044453,0,0,-0.4863374216869257,0,0,1.0,0,1,0.2193515858418592,1.0,True,0,2
489,1,3,0,-1.5093935877032019,1,1,-0.32828012727224753,0,3,0.0,2,0,1.0817553938290476,2.0,True,0,2
490,0,3,0,0.0651664384603467,1,0,-0.2463983948905696,0,0,1.0,1,0,0.9739549178306489,2.0,True,0,2
491,0,3,0,-0.6325433520453468,0,0,-0.5024451714361923,0,0,1.0,0,1,-0.8586531741421263,0.0,True,0,2
492,0,1,0,1.8518656489852423,0,0,-0.03431369434813272,0,0,3.0,0,1,-0.10404984215333643,2.0,False,3,0
493,0,1,0,3.020999296529049,0,0,0.3483299278831318,1,0,3.0,0,1,-0.427451270148532,3.0,True,0,2
494,0,3,0,-0.6325433520453468,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
495,0,3,0,-0.26993766838295125,0,0,-0.3573083057891445,1,0,1.0,0,1,-0.6430522221453292,1.0,True,0,2
496,1,1,1,1.7787947960137545,1,0,0.9274538680872313,1,1,3.0,1,0,0.32715206184025775,3.0,False,4,0
497,0,3,0,-0.002876749138765249,0,0,-0.3443878770215141,0,0,1.0,0,1,0.4349525378386563,2.0,True,0,2
498,0,1,1,-0.34025994015939515,1,2,2.4029901895877646,0,2,1.0,3,0,2.159760153813033,3.0,False,3,0
499,0,3,0,-0.4133307931308831,0,0,-0.49145565916975514,0,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
500,0,3,0,-0.9248267639312985,0,0,-0.47400492578514347,0,0,1.0,0,1,-1.1820546021373217,1.0,True,0,2
501,0,3,1,-0.6325433520453468,0,0,-0.49237782784290063,2,1,1.0,0,1,-0.8586531741421263,0.0,True,0,2
502,0,3,1,-0.6079968267403587,0,0,-0.4948100980550399,2,1,1.0,0,1,0.32715206184025775,0.0,True,0,2
503,0,3,1,0.5365902954984599,0,0,-0.455380340137554,0,1,2.0,0,1,0.32715206184025775,1.0,True,0,2
504,1,1,1,-0.9978976169027864,0,0,1.093228788100527,0,1,1.0,0,1,-0.6430522221453292,3.0,False,2,1
505,0,1,0,-0.8517559109598105,1,0,1.5442457810799908,1,0,1.0,1,0,1.6207577738210404,3.0,False,3,1
506,1,2,1,0.24430688361250824,0,2,-0.12491978668775715,0,2,1.0,2,0,1.944159201816236,2.0,True,0,2
507,1,1,0,1.3901111061581293,0,0,-0.11384570873513637,0,0,2.0,0,1,1.944159201816236,2.0,True,0,2
508,0,3,0,-0.12104738124493139,0,0,-0.1948878246611338,0,0,1.0,0,1,-0.3196507941501335,2.0,True,0,2
509,1,3,0,-0.26718908718790724,0,0,0.48910360681684706,0,0,1.0,0,1,-1.397655554134119,3.0,True,0,2
510,1,3,0,-0.04797652827344347,0,0,-0.49237782784290063,2,0,1.0,0,1,-0.3196507941501335,0.0,True,0,2
511,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-1.0742541261389231,1.0,True,0,2
512,1,1,0,0.46351944252697197,0,0,-0.11913106412161445,0,0,2.0,0,1,-0.21185031815173497,2.0,False,5,1
513,1,1,1,1.7787947960137545,1,0,0.5475787653441219,1,2,3.0,1,0,2.0519596778146343,3.0,True,0,2
514,0,3,0,-0.4133307931308831,0,0,-0.4974960653257301,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
515,0,1,0,1.267298825213339,0,0,0.03657651229838946,0,0,2.0,0,1,0.11155110984346066,3.0,False,4,0
516,1,2,1,0.3173777365839961,0,0,-0.43700743807979686,0,2,1.0,0,1,0.11155110984346066,1.0,False,6,1
517,0,3,0,0.5068946488072896,0,0,-0.1621689579829361,2,0,2.0,0,1,-1.0742541261389231,2.0,True,0,2
518,1,2,1,0.46351944252697197,1,0,-0.12491978668775715,0,2,2.0,1,0,2.6987625338050254,2.0,True,0,2
519,0,3,0,0.1712360306410203,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.8586531741421263,0.0,True,0,2
520,1,1,1,0.025094324698044453,0,0,1.2341715984066093,0,1,1.0,0,1,-0.6430522221453292,3.0,False,2,1
521,0,3,0,-0.5594724990738589,0,0,-0.4894421904510968,0,0,1.0,0,1,-1.2898550781357203,0.0,True,0,2
522,0,3,0,0.2074185080362966,0,0,-0.5029485386158568,1,0,1.0,0,1,-0.9664536501405248,0.0,True,0,2
523,1,1,1,1.0480862662988752,0,1,0.5189714017894245,1,2,2.0,1,0,2.159760153813033,3.0,False,2,0
524,0,3,0,-0.34841372605725074,0,0,-0.5028639729296732,1,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
525,0,3,0,0.7923382808986676,0,0,-0.49237782784290063,2,0,2.0,0,1,-0.9664536501405248,0.0,True,0,2
526,1,2,1,1.4865113841278028,0,0,-0.43700743807979686,0,1,2.0,0,1,-0.7508526981437277,1.0,True,0,2
527,0,1,0,0.11983068557557892,0,0,3.817033162951754,0,0,1.0,0,1,-0.9664536501405248,3.0,False,3,1
528,0,3,0,0.6827320014414358,0,0,-0.4888542575852486,0,0,2.0,0,1,-0.21185031815173497,1.0,True,0,2
529,0,2,0,-0.486401646102371,2,1,-0.41687275089321363,0,0,1.0,3,0,0.0037506338450621194,1.0,True,0,2
530,1,2,1,-2.020889558503617,1,1,-0.12491978668775715,0,1,0.0,2,0,-0.3196507941501335,2.0,True,0,2
531,0,3,0,-0.34841372605725074,0,0,-0.5028639729296732,1,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
532,0,3,0,-0.9248267639312985,1,1,-0.5028639729296732,1,0,1.0,2,0,-0.7508526981437277,0.0,True,0,2
533,1,3,1,0.40506884938752913,0,2,-0.19824427701513722,1,2,2.0,2,0,1.1895558698274462,2.0,True,0,2
534,0,3,1,0.025094324698044453,0,0,-0.47400492578514347,0,1,1.0,0,1,-0.8586531741421263,1.0,True,0,2
535,1,2,1,-1.6555352936461778,0,2,-0.11988611489111134,0,1,0.0,2,0,-0.5352517461469306,2.0,True,0,2
536,0,1,0,1.121157119270363,0,0,-0.11384570873513637,0,4,2.0,0,1,0.6505534898354534,2.0,False,2,0
537,1,1,1,0.025094324698044453,0,0,1.4944124302931971,1,1,1.0,0,1,-0.8586531741421263,3.0,True,0,2
538,0,3,0,-0.30456838130123826,0,0,-0.35646868933346404,0,0,1.0,0,1,-0.3196507941501335,1.0,True,0,2
539,1,1,1,-0.5594724990738589,0,2,0.3482453621969482,1,1,1.0,2,0,0.7583539658338518,3.0,False,2,1
540,1,1,1,0.46351944252697197,0,2,0.7811411367084872,0,1,2.0,2,0,-0.427451270148532,3.0,False,2,0
541,0,3,1,-1.5093935877032019,4,2,-0.018709311778530763,0,1,0.0,6,0,0.9739549178306489,3.0,True,0,2
542,0,3,1,-1.3632518817602262,4,2,-0.018709311778530763,0,1,0.0,6,0,0.6505534898354534,3.0,True,0,2
543,1,2,0,0.1712360306410203,1,0,-0.12491978668775715,0,0,1.0,1,0,-1.0742541261389231,2.0,True,0,2
544,0,1,0,1.4865113841278028,1,0,1.4944124302931971,1,0,2.0,1,0,-0.10404984215333643,3.0,False,3,0
545,0,1,0,2.509503325728634,0,0,-0.12491978668775715,0,0,3.0,0,1,0.11155110984346066,2.0,True,0,2
546,1,2,1,-0.7786850579883227,1,0,-0.12491978668775715,0,2,1.0,1,0,0.6505534898354534,2.0,True,0,2
547,1,2,0,0.7853736816106104,0,0,-0.3693045524149108,1,0,2.0,0,1,-0.10404984215333643,1.0,True,0,2
548,0,3,0,0.24430688361250824,1,1,-0.2351571990343002,0,0,1.0,2,0,-0.21185031815173497,2.0,True,0,2
549,1,2,0,-1.58246444067469,1,1,0.09152810056801232,0,3,0.0,2,0,0.32715206184025775,3.0,True,0,2
550,1,1,0,-0.9248267639312985,0,2,1.5841789061771412,1,0,1.0,2,0,0.0037506338450621194,3.0,False,3,0
551,0,2,0,-0.1941182342164193,0,0,-0.12491978668775715,0,0,1.0,0,1,0.0037506338450621194,2.0,True,0,2
552,0,3,0,-0.17160112154796436,0,0,-0.49078316061772326,2,0,1.0,0,1,-0.7508526981437277,0.0,True,0,2
553,1,3,0,-0.5594724990738589,0,0,-0.5029485386158568,1,0,1.0,0,1,0.6505534898354534,0.0,True,0,2
554,1,3,1,-0.5594724990738589,0,0,-0.4918744606632361,0,1,1.0,0,1,-0.9664536501405248,0.0,True,0,2
555,0,1,0,2.3633616197856577,0,0,-0.11384570873513637,0,0,3.0,0,1,-0.9664536501405248,2.0,True,0,2
556,1,1,1,1.3403696781848269,1,0,0.1489119590497745,1,4,2.0,1,0,4.100168721784207,3.0,False,1,0
557,0,1,0,0.11983068557557892,0,0,3.9327230485884233,1,0,1.0,0,1,-0.8586531741421263,3.0,True,0,2
558,1,1,1,0.6827320014414358,1,1,0.955306180872432,0,2,2.0,2,0,1.1895558698274462,3.0,False,5,1
559,1,3,1,0.46351944252697197,1,0,-0.29807809649237277,0,2,2.0,1,0,1.8363587258178373,2.0,True,0,2
560,0,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,-0.3196507941501335,0.0,True,0,2
561,0,3,0,0.7558028544129237,0,0,-0.4894421904510968,0,0,2.0,0,1,-1.0742541261389231,0.0,True,0,2
562,0,2,0,-0.12104738124493139,0,0,-0.3766033765200472,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
563,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-1.0742541261389231,1.0,True,0,2
564,0,3,1,-0.7613611632072852,0,0,-0.4863374216869257,0,1,1.0,0,1,0.32715206184025775,1.0,True,0,2
565,0,3,0,-0.4133307931308831,2,0,-0.1621689579829361,0,0,1.0,2,0,-0.7508526981437277,2.0,True,0,2
566,0,3,0,-0.7786850579883227,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.7508526981437277,0.0,True,0,2
567,0,3,1,-0.04797652827344347,0,4,-0.22408312108167944,0,2,1.0,4,0,1.728558249819439,2.0,True,0,2
568,0,3,0,-0.34841372605725074,0,0,-0.5028639729296732,1,0,1.0,0,1,-0.8586531741421263,0.0,True,0,2
569,1,3,0,0.1712360306410203,0,0,-0.4902797934380587,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
570,1,2,0,2.3633616197856577,0,0,-0.43700743807979686,0,0,3.0,0,1,-0.9664536501405248,1.0,True,0,2
571,1,1,1,1.7057239430422666,2,0,0.38809593507663365,0,2,2.0,2,0,1.944159201816236,3.0,False,3,1
572,1,1,0,0.46351944252697197,0,0,-0.11711759540295616,0,0,2.0,0,1,0.5427530138370548,2.0,False,5,1
573,1,3,1,-0.2550892970945485,0,0,-0.49237782784290063,2,1,1.0,0,1,-1.0742541261389231,0.0,True,0,2
574,0,3,0,-0.9978976169027864,0,0,-0.4863374216869257,0,0,1.0,0,1,0.11155110984346066,1.0,True,0,2
575,0,3,0,-0.7786850579883227,0,0,-0.35646868933346404,0,0,1.0,0,1,-0.7508526981437277,1.0,True,0,2
576,1,2,1,0.3173777365839961,0,0,-0.3866707201133388,0,1,1.0,0,1,-0.7508526981437277,1.0,True,0,2
577,1,1,1,0.6827320014414358,1,0,0.4771073601910807,0,2,2.0,1,0,1.5129572978226418,3.0,False,5,0
578,0,3,1,-0.534461563949268,1,0,-0.3573083057891445,1,2,1.0,1,0,0.5427530138370548,1.0,True,0,2
579,1,3,0,0.1712360306410203,0,0,-0.4888542575852486,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
580,1,2,1,-0.34025994015939515,1,1,-0.044381037941424326,0,1,1.0,2,0,0.0037506338450621194,2.0,True,0,2
581,1,1,1,0.6827320014414358,1,1,1.5841789061771412,1,2,2.0,2,0,2.6987625338050254,3.0,False,3,0
582,0,2,0,1.7787947960137545,0,0,-0.12491978668775715,0,0,3.0,0,1,-0.10404984215333643,2.0,True,0,2
583,0,1,0,0.46351944252697197,0,0,0.15948266982273065,1,0,2.0,0,1,-0.8586531741421263,3.0,False,1,0
584,0,3,0,-0.2701505902945742,0,0,-0.47299819142581434,1,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
585,1,1,1,-0.8517559109598105,0,2,0.955306180872432,0,1,1.0,2,0,-0.8586531741421263,3.0,False,5,0
586,0,2,0,1.267298825213339,0,0,-0.3464013457401724,0,0,2.0,0,1,-0.427451270148532,2.0,True,0,2
587,1,1,0,2.217219913842682,1,1,0.9462455716384695,1,0,3.0,2,0,0.5427530138370548,3.0,False,2,1
588,0,3,0,-0.5594724990738589,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.6430522221453292,1.0,True,0,2
589,0,3,0,0.0805800027243082,0,0,-0.4863374216869257,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
590,0,3,0,0.39044858955548406,0,0,-0.5049620073345151,0,0,2.0,0,1,-0.7508526981437277,0.0,True,0,2
591,1,1,1,1.6326530900707787,1,0,0.9274538680872313,1,2,2.0,1,0,2.159760153813033,3.0,False,4,0
592,0,3,0,1.267298825213339,0,0,-0.5024451714361923,0,0,2.0,0,1,-0.10404984215333643,0.0,True,0,2
593,0,3,1,-1.700470049401684,0,2,-0.49237782784290063,2,1,0.0,2,0,-0.9664536501405248,0.0,True,0,2
594,0,2,0,0.5365902954984599,1,0,-0.12491978668775715,0,0,2.0,1,0,-0.427451270148532,2.0,True,0,2
595,0,3,0,0.46351944252697197,1,1,-0.1621689579829361,0,0,2.0,2,0,0.0037506338450621194,2.0,True,0,2
596,1,2,1,0.4258148823936843,0,0,0.016023023618325295,0,1,2.0,0,1,-0.10404984215333643,3.0,True,0,2
597,0,3,0,1.413440531156315,0,0,-0.6484216535389205,0,0,2.0,0,1,-0.8586531741421263,0.0,True,0,2
598,0,3,0,0.2074185080362966,0,0,-0.5029485386158568,1,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
599,1,1,0,1.413440531156315,1,0,0.49782998024351216,1,4,2.0,1,0,1.8363587258178373,3.0,False,1,0
600,1,2,1,-0.4133307931308831,2,1,-0.10478509950117394,0,2,1.0,3,0,2.590962057806627,2.0,True,0,2
601,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.7508526981437277,0.0,True,0,2
602,0,1,0,0.6347695113985008,0,0,0.2052890831722074,0,0,2.0,0,1,-0.21185031815173497,3.0,True,0,2
603,0,3,0,1.0480862662988752,0,0,-0.4863374216869257,0,0,2.0,0,1,-0.21185031815173497,1.0,True,0,2
604,1,1,0,0.39044858955548406,0,0,-0.11384570873513637,1,0,2.0,0,1,0.4349525378386563,2.0,True,0,2
605,0,3,0,0.46351944252697197,1,0,-0.3353272677875516,0,0,2.0,1,0,0.2193515858418592,2.0,True,0,2
606,0,3,0,0.025094324698044453,0,0,-0.4894421904510968,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
607,1,1,0,-0.1941182342164193,0,0,-0.03431369434813272,0,0,1.0,0,1,0.0037506338450621194,2.0,True,0,2
608,1,2,1,-0.5594724990738589,1,2,0.18876253192945994,1,2,1.0,3,0,2.806563009803424,3.0,True,0,2
609,1,1,1,0.7558028544129237,0,0,2.441497778832105,0,1,2.0,0,1,-0.21185031815173497,3.0,False,3,1
610,0,3,1,0.6827320014414358,1,5,-0.018709311778530763,0,2,2.0,6,0,3.2377649137970184,3.0,True,0,2
611,0,3,0,-0.13427832875884793,0,0,-0.5064721088735089,0,0,1.0,0,1,-0.6430522221453292,0.0,True,0,2
612,1,3,1,-0.4430104188205731,1,0,-0.3363340021468808,2,1,1.0,1,0,0.0037506338450621194,2.0,True,0,2
613,0,3,0,0.9211687442324055,0,0,-0.49237782784290063,2,0,2.0,0,1,-1.1820546021373217,0.0,True,0,2
614,0,3,0,0.39044858955548406,0,0,-0.4863374216869257,0,0,2.0,0,1,0.4349525378386563,1.0,True,0,2
615,1,2,1,-0.4133307931308831,1,2,0.6603330135889879,0,1,1.0,3,0,-0.8586531741421263,3.0,True,0,2
616,0,3,0,0.3173777365839961,1,1,-0.35848215805212236,0,0,1.0,2,0,-0.21185031815173497,1.0,True,0,2
617,0,3,1,-0.26718908718790724,1,0,-0.32425318983493084,0,2,1.0,1,0,2.159760153813033,2.0,True,0,2
618,1,2,1,-1.8747478525606416,2,1,0.13683114673782454,0,1,0.0,3,0,0.0037506338450621194,3.0,False,6,0
619,0,2,0,-0.26718908718790724,0,0,-0.43700743807979686,0,0,1.0,0,1,-0.8586531741421263,1.0,True,0,2
620,0,3,0,-0.1941182342164193,1,0,-0.3573908580066095,1,0,1.0,1,0,-0.8586531741421263,1.0,True,0,2
621,1,1,0,0.9019445603558995,1,0,0.40974072380221066,0,0,2.0,1,0,0.11155110984346066,3.0,False,4,1
622,1,3,0,-0.7056142050168347,1,1,-0.33146744825388363,1,0,1.0,2,0,-1.1820546021373217,2.0,True,0,2
623,0,3,0,-0.6325433520453468,0,0,-0.4902797934380587,0,0,1.0,0,1,0.0037506338450621194,0.0,True,0,2
624,0,3,0,-0.6325433520453468,0,0,-0.32425318983493084,0,0,1.0,0,1,0.0037506338450621194,2.0,True,0,2
625,0,1,0,2.29029076681417,0,0,0.0023475440811979503,0,0,3.0,0,1,-0.6430522221453292,3.0,False,4,0
626,0,2,0,1.9980073549282182,0,0,-0.3997582667846179,2,4,3.0,0,1,0.32715206184025775,1.0,True,0,2
627,1,1,1,-0.6325433520453468,0,0,0.921244330558889,0,1,1.0,0,1,0.2193515858418592,3.0,False,4,1
628,0,3,0,-0.26718908718790724,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.21185031815173497,0.0,True,0,2
629,0,3,0,-0.3570153296663973,0,0,-0.49271407711891657,2,0,1.0,0,1,-0.3196507941501335,0.0,True,0,2
630,1,1,0,3.6786369732724404,0,0,-0.044381037941424326,0,0,3.0,0,1,0.9739549178306489,2.0,False,1,1
631,0,3,0,1.5595822370992907,0,0,-0.5063875431873253,0,0,2.0,0,1,0.0037506338450621194,0.0,True,0,2
632,1,1,0,0.1712360306410203,0,0,-0.03431369434813272,1,4,1.0,0,1,-0.21185031815173497,2.0,False,2,0
633,0,1,0,0.3640106339607978,0,0,-0.6484216535389205,0,0,2.0,0,1,0.2193515858418592,0.0,True,0,2
634,0,3,1,-1.5093935877032019,3,2,-0.08666388103324908,0,1,0.0,5,0,-0.9664536501405248,2.0,True,0,2
635,1,2,1,-0.12104738124493139,0,0,-0.3866707201133388,0,1,1.0,0,1,-1.0742541261389231,1.0,True,0,2
636,0,3,0,0.1712360306410203,0,0,-0.4888542575852486,0,0,1.0,0,1,-0.10404984215333643,1.0,True,0,2
637,0,2,0,0.09816517766953237,1,1,-0.11988611489111134,0,0,1.0,2,0,-0.8586531741421263,2.0,True,0,2
638,0,3,1,0.8288737073844116,0,5,0.1506737441786005,0,2,2.0,5,0,1.1895558698274462,3.0,True,0,2
639,0,3,0,-0.17680339969193976,1,0,-0.32425318983493084,0,0,1.0,1,0,-0.10404984215333643,2.0,True,0,2
640,0,3,0,-0.7056142050168347,0,0,-0.4902797934380587,0,0,1.0,0,1,-0.5352517461469306,0.0,True,0,2
641,1,1,1,-0.4133307931308831,0,0,0.7469121684912956,1,4,1.0,0,1,-0.7508526981437277,3.0,False,2,1
642,0,3,1,-2.020889558503617,3,2,-0.08666388103324908,0,1,0.0,5,0,0.2193515858418592,2.0,True,0,2
643,1,3,0,0.002843691129090541,0,0,0.48910360681684706,0,0,1.0,0,1,-1.2898550781357203,3.0,True,0,2
644,1,3,1,-2.1122281247179773,2,1,-0.26066180729354516,1,1,0.0,3,0,-0.5352517461469306,2.0,True,0,2
645,1,1,0,1.3403696781848269,1,0,0.8964967865378598,1,0,2.0,1,0,-0.21185031815173497,3.0,False,4,1
646,0,3,0,-0.7786850579883227,0,0,-0.4894421904510968,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
647,1,1,0,1.9249365019567304,0,0,0.06635974158478332,1,4,3.0,0,1,0.8661544418322504,3.0,False,1,0
648,0,3,0,0.43393305415881717,0,0,-0.49640476528021726,0,0,2.0,0,1,-0.9664536501405248,0.0,True,0,2
649,1,3,1,-0.486401646102371,0,0,-0.49640476528021726,0,1,1.0,0,1,0.4349525378386563,0.0,True,0,2
650,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-1.0742541261389231,0.0,True,0,2
651,1,2,1,-0.8517559109598105,0,1,-0.18532384824750675,0,1,1.0,1,0,-0.8586531741421263,2.0,True,0,2
652,0,3,0,-0.6325433520453468,0,0,-0.47861979608830835,0,0,1.0,0,1,0.32715206184025775,1.0,True,0,2
653,1,3,1,-0.46727900124369626,0,0,-0.49078316061772326,2,1,1.0,0,1,0.2193515858418592,0.0,True,0,2
654,0,3,1,-0.8517559109598105,0,0,-0.5125125150294839,2,1,1.0,0,1,0.11155110984346066,0.0,True,0,2
655,0,2,0,-0.4133307931308831,2,0,0.8314778546749452,0,0,1.0,2,0,-0.21185031815173497,3.0,True,0,2
656,0,3,0,-0.12463663341656385,0,0,-0.4894421904510968,0,0,1.0,0,1,-0.6430522221453292,0.0,True,0,2
657,0,3,1,0.1712360306410203,1,1,-0.3363340021468808,2,2,1.0,2,0,0.2193515858418592,2.0,True,0,2
658,0,2,0,-0.486401646102371,0,0,-0.3866707201133388,0,0,1.0,0,1,0.11155110984346066,1.0,True,0,2
659,0,1,0,2.0710782078997063,0,2,1.6323350375212924,1,0,3.0,2,0,-0.10404984215333643,3.0,False,4,0
660,1,1,0,1.4865113841278028,2,0,2.042579288947925,0,4,2.0,2,0,0.2193515858418592,3.0,True,0,2
661,0,3,0,0.7558028544129237,0,0,-0.5029485386158568,1,0,2.0,0,1,-1.0742541261389231,0.0,True,0,2
662,0,1,0,1.267298825213339,0,0,-0.13322534515222276,0,0,2.0,0,1,-0.10404984215333643,2.0,False,5,0
663,0,3,0,0.46351944252697197,0,0,-0.4974960653257301,0,0,2.0,0,1,-1.1820546021373217,0.0,True,0,2
